file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/sample/src/main/java/com/readystatesoftware/chuck/sample/SampleApiService.java,com.readystatesoftware.chuck.sample.SampleApiService$HttpbinApi,cookieSet/1[java.lang.String],false,87,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/sample/src/main/java/com/readystatesoftware/chuck/sample/SampleApiService.java,com.readystatesoftware.chuck.sample.SampleApiService$HttpbinApi,redirect/1[int],false,71,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/sample/src/main/java/com/readystatesoftware/chuck/sample/SampleApiService.java,com.readystatesoftware.chuck.sample.SampleApiService$HttpbinApi,patch/1[com.readystatesoftware.chuck.sample.SampleApiService.Data],false,55,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/sample/src/main/java/com/readystatesoftware/chuck/sample/SampleApiService.java,com.readystatesoftware.chuck.sample.SampleApiService$HttpbinApi,redirectTo/1[java.lang.String],false,69,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/sample/src/main/java/com/readystatesoftware/chuck/sample/SampleApiService.java,com.readystatesoftware.chuck.sample.SampleApiService$HttpbinApi,cache/1[int],false,97,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/sample/src/main/java/com/readystatesoftware/chuck/sample/SampleApiService.java,com.readystatesoftware.chuck.sample.SampleApiService$HttpbinApi,put/1[com.readystatesoftware.chuck.sample.SampleApiService.Data],false,57,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/sample/src/main/java/com/readystatesoftware/chuck/sample/SampleApiService.java,com.readystatesoftware.chuck.sample.SampleApiService$HttpbinApi,redirectRelative/1[int],false,73,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/sample/src/main/java/com/readystatesoftware/chuck/sample/SampleApiService.java,com.readystatesoftware.chuck.sample.SampleApiService$HttpbinApi,redirectAbsolute/1[int],false,75,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/sample/src/main/java/com/readystatesoftware/chuck/sample/SampleApiService.java,com.readystatesoftware.chuck.sample.SampleApiService$HttpbinApi,image/1[java.lang.String],false,77,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/sample/src/main/java/com/readystatesoftware/chuck/sample/SampleApiService.java,com.readystatesoftware.chuck.sample.SampleApiService$HttpbinApi,delay/1[int],false,67,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/sample/src/main/java/com/readystatesoftware/chuck/sample/SampleApiService.java,com.readystatesoftware.chuck.sample.SampleApiService$HttpbinApi,gzip/0,false,79,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/sample/src/main/java/com/readystatesoftware/chuck/sample/SampleApiService.java,com.readystatesoftware.chuck.sample.SampleApiService$HttpbinApi,get/0,false,51,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,false
